DATE,STATION,LONGITUDE,TMAX,ELEVATION,TMIN,PRCP,LATITUDE,NAME
2018-11-15,USC00457180,-117.36364,7.8,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2018-11-16,USC00457180,-117.36364,9.4,737.6,3.3,1.3,47.23446,"ROSALIA, WA US"
2018-11-17,USC00457180,-117.36364,8.9,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2018-11-18,USC00457180,-117.36364,7.2,737.6,-5.6,0.0,47.23446,"ROSALIA, WA US"
2018-11-19,USC00457180,-117.36364,8.3,737.6,-5.6,0.0,47.23446,"ROSALIA, WA US"
2018-11-20,USC00457180,-117.36364,8.9,737.6,-5.6,0.0,47.23446,"ROSALIA, WA US"
2018-11-21,USC00457180,-117.36364,10.6,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2018-11-22,USC00457180,-117.36364,7.2,737.6,-2.2,0.5,47.23446,"ROSALIA, WA US"
2018-11-23,USC00457180,-117.36364,8.3,737.6,1.7,5.8,47.23446,"ROSALIA, WA US"
2018-11-24,USC00457180,-117.36364,7.8,737.6,-0.6,21.8,47.23446,"ROSALIA, WA US"
2018-11-25,USC00457180,-117.36364,2.2,737.6,-5.6,0.0,47.23446,"ROSALIA, WA US"
2018-11-26,USC00457180,-117.36364,2.8,737.6,-3.3,0.0,47.23446,"ROSALIA, WA US"
2018-11-27,USC00457180,-117.36364,4.4,737.6,0.0,10.9,47.23446,"ROSALIA, WA US"
2018-11-28,USC00457180,-117.36364,6.7,737.6,3.9,5.6,47.23446,"ROSALIA, WA US"
2018-11-29,USC00457180,-117.36364,8.9,737.6,2.8,1.0,47.23446,"ROSALIA, WA US"
2018-11-30,USC00457180,-117.36364,8.9,737.6,-1.1,0.3,47.23446,"ROSALIA, WA US"
2018-12-01,USC00457180,-117.36364,2.2,737.6,0.0,5.1,47.23446,"ROSALIA, WA US"
2018-12-02,USC00457180,-117.36364,5.6,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2018-12-03,USC00457180,-117.36364,1.1,737.6,-3.3,0.0,47.23446,"ROSALIA, WA US"
2018-12-04,USC00457180,-117.36364,1.7,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2018-12-05,USC00457180,-117.36364,1.7,737.6,-8.9,0.0,47.23446,"ROSALIA, WA US"
2018-12-06,USC00457180,-117.36364,1.1,737.6,-8.9,0.0,47.23446,"ROSALIA, WA US"
2018-12-07,USC00457180,-117.36364,1.1,737.6,-11.1,0.0,47.23446,"ROSALIA, WA US"
2018-12-09,USC00457180,-117.36364,-1.1,737.6,-7.8,0.0,47.23446,"ROSALIA, WA US"
2018-12-10,USC00457180,-117.36364,3.3,737.6,-3.3,5.8,47.23446,"ROSALIA, WA US"
2018-12-11,USC00457180,-117.36364,1.1,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2018-12-12,USC00457180,-117.36364,4.4,737.6,0.0,15.0,47.23446,"ROSALIA, WA US"
2018-12-13,USC00457180,-117.36364,4.4,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2018-12-14,USC00457180,-117.36364,7.2,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2018-12-15,USC00457180,-117.36364,5.6,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2018-12-16,USC00457180,-117.36364,6.7,737.6,2.8,0.0,47.23446,"ROSALIA, WA US"
2018-12-17,USC00457180,-117.36364,8.3,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2018-12-18,USC00457180,-117.36364,7.2,737.6,1.7,0.0,47.23446,"ROSALIA, WA US"
2018-12-19,USC00457180,-117.36364,5.0,737.6,1.7,0.0,47.23446,"ROSALIA, WA US"
2018-12-20,USC00457180,-117.36364,8.3,737.6,-1.1,0.0,47.23446,"ROSALIA, WA US"
2018-12-21,USC00457180,-117.36364,3.3,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2018-12-22,USC00457180,-117.36364,2.8,737.6,-3.9,0.0,47.23446,"ROSALIA, WA US"
2018-12-23,USC00457180,-117.36364,5.0,737.6,-4.4,4.3,47.23446,"ROSALIA, WA US"
2018-12-24,USC00457180,-117.36364,3.3,737.6,0.6,5.3,47.23446,"ROSALIA, WA US"
2018-12-25,USC00457180,-117.36364,2.2,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2018-12-26,USC00457180,-117.36364,-0.6,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2018-12-27,USC00457180,-117.36364,0.6,737.6,-5.6,0.0,47.23446,"ROSALIA, WA US"
2018-12-28,USC00457180,-117.36364,2.8,737.6,-3.3,3.6,47.23446,"ROSALIA, WA US"
2018-12-29,USC00457180,-117.36364,3.3,737.6,-5.6,6.4,47.23446,"ROSALIA, WA US"
2018-12-30,USC00457180,-117.36364,7.2,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2018-12-31,USC00457180,-117.36364,4.4,737.6,-6.1,0.0,47.23446,"ROSALIA, WA US"
2019-01-01,USC00457180,-117.36364,-1.1,737.6,-5.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-02,USC00457180,-117.36364,1.1,737.6,-6.7,0.0,47.23446,"ROSALIA, WA US"
2019-01-03,USC00457180,-117.36364,2.2,737.6,-3.3,0.3,47.23446,"ROSALIA, WA US"
2019-01-04,USC00457180,-117.36364,5.0,737.6,1.1,2.5,47.23446,"ROSALIA, WA US"
2019-01-05,USC00457180,-117.36364,6.7,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-06,USC00457180,-117.36364,7.8,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-07,USC00457180,-117.36364,5.0,737.6,-1.1,0.3,47.23446,"ROSALIA, WA US"
2019-01-08,USC00457180,-117.36364,3.9,737.6,-3.9,0.0,47.23446,"ROSALIA, WA US"
2019-01-09,USC00457180,-117.36364,4.4,737.6,-1.7,14.2,47.23446,"ROSALIA, WA US"
2019-01-10,USC00457180,-117.36364,7.8,737.6,3.3,1.5,47.23446,"ROSALIA, WA US"
2019-01-11,USC00457180,-117.36364,8.9,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2019-01-12,USC00457180,-117.36364,8.3,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2019-01-13,USC00457180,-117.36364,5.0,737.6,-5.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-14,USC00457180,-117.36364,3.3,737.6,-5.6,0.0,47.23446,"ROSALIA, WA US"
2019-01-15,USC00457180,-117.36364,-0.6,737.6,-7.2,0.0,47.23446,"ROSALIA, WA US"
2019-01-16,USC00457180,-117.36364,-1.1,737.6,-6.7,0.0,47.23446,"ROSALIA, WA US"
2019-01-17,USC00457180,-117.36364,5.0,737.6,-5.6,3.0,47.23446,"ROSALIA, WA US"
2019-01-18,USC00457180,-117.36364,5.0,737.6,0.6,9.9,47.23446,"ROSALIA, WA US"
2019-01-19,USC00457180,-117.36364,5.6,737.6,1.7,4.6,47.23446,"ROSALIA, WA US"
2019-01-20,USC00457180,-117.36364,6.1,737.6,0.6,0.5,47.23446,"ROSALIA, WA US"
2019-01-21,USC00457180,-117.36364,2.2,737.6,-2.8,4.1,47.23446,"ROSALIA, WA US"
2019-01-22,USC00457180,-117.36364,-0.6,737.6,-3.3,0.0,47.23446,"ROSALIA, WA US"
2019-01-23,USC00457180,-117.36364,3.3,737.6,-0.6,13.5,47.23446,"ROSALIA, WA US"
2019-01-24,USC00457180,-117.36364,3.3,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2019-01-25,USC00457180,-117.36364,2.2,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2019-01-26,USC00457180,-117.36364,3.3,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2019-01-27,USC00457180,-117.36364,7.2,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2019-01-28,USC00457180,-117.36364,5.6,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-29,USC00457180,-117.36364,7.2,737.6,-5.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-30,USC00457180,-117.36364,4.4,737.6,-5.0,0.0,47.23446,"ROSALIA, WA US"
2019-01-31,USC00457180,-117.36364,-1.1,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2019-02-01,USC00457180,-117.36364,2.8,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2019-02-02,USC00457180,-117.36364,6.7,737.6,2.2,5.3,47.23446,"ROSALIA, WA US"
2019-02-03,USC00457180,-117.36364,10.0,737.6,0.6,2.0,47.23446,"ROSALIA, WA US"
2019-02-04,USC00457180,-117.36364,1.7,737.6,-6.7,0.5,47.23446,"ROSALIA, WA US"
2019-02-05,USC00457180,-117.36364,-2.8,737.6,-8.9,4.1,47.23446,"ROSALIA, WA US"
2019-02-06,USC00457180,-117.36364,-6.7,737.6,-12.2,0.3,47.23446,"ROSALIA, WA US"
2019-02-07,USC00457180,-117.36364,-8.3,737.6,-17.2,0.0,47.23446,"ROSALIA, WA US"
2019-02-08,USC00457180,-117.36364,-5.0,737.6,-16.1,1.0,47.23446,"ROSALIA, WA US"
2019-02-09,USC00457180,-117.36364,-3.3,737.6,-16.1,13.2,47.23446,"ROSALIA, WA US"
2019-02-10,USC00457180,-117.36364,-7.2,737.6,-12.8,1.8,47.23446,"ROSALIA, WA US"
2019-02-11,USC00457180,-117.36364,-4.4,737.6,-11.7,9.1,47.23446,"ROSALIA, WA US"
2019-02-12,USC00457180,-117.36364,1.7,737.6,-9.4,7.1,47.23446,"ROSALIA, WA US"
2019-02-13,USC00457180,-117.36364,3.3,737.6,-1.1,10.2,47.23446,"ROSALIA, WA US"
2019-02-14,USC00457180,-117.36364,3.3,737.6,-8.9,0.0,47.23446,"ROSALIA, WA US"
2019-02-15,USC00457180,-117.36364,2.8,737.6,-4.4,3.3,47.23446,"ROSALIA, WA US"
2019-02-16,USC00457180,-117.36364,1.1,737.6,-12.2,6.4,47.23446,"ROSALIA, WA US"
2019-02-17,USC00457180,-117.36364,1.7,737.6,-6.7,0.0,47.23446,"ROSALIA, WA US"
2019-02-18,USC00457180,-117.36364,-0.6,737.6,-16.7,1.3,47.23446,"ROSALIA, WA US"
2019-02-19,USC00457180,-117.36364,-5.0,737.6,-16.1,0.0,47.23446,"ROSALIA, WA US"
2019-02-20,USC00457180,-117.36364,-3.3,737.6,-7.2,2.5,47.23446,"ROSALIA, WA US"
2019-02-21,USC00457180,-117.36364,-2.2,737.6,-15.6,0.0,47.23446,"ROSALIA, WA US"
2019-02-22,USC00457180,-117.36364,-0.6,737.6,-12.8,0.0,47.23446,"ROSALIA, WA US"
2019-02-23,USC00457180,-117.36364,-2.2,737.6,-10.0,1.3,47.23446,"ROSALIA, WA US"
2019-02-24,USC00457180,-117.36364,0.0,737.6,-10.0,0.0,47.23446,"ROSALIA, WA US"
2019-02-25,USC00457180,-117.36364,0.0,737.6,-12.8,0.5,47.23446,"ROSALIA, WA US"
2019-02-26,USC00457180,-117.36364,-4.4,737.6,-14.4,0.5,47.23446,"ROSALIA, WA US"
2019-02-28,USC00457180,-117.36364,-1.7,737.6,-7.2,15.0,47.23446,"ROSALIA, WA US"
2019-03-01,USC00457180,-117.36364,3.3,737.6,-16.7,0.0,47.23446,"ROSALIA, WA US"
2019-03-02,USC00457180,-117.36364,0.0,737.6,-15.0,0.0,47.23446,"ROSALIA, WA US"
2019-03-03,USC00457180,-117.36364,-4.4,737.6,-15.0,0.0,47.23446,"ROSALIA, WA US"
2019-03-04,USC00457180,-117.36364,-3.9,737.6,-14.4,0.0,47.23446,"ROSALIA, WA US"
2019-03-05,USC00457180,-117.36364,-1.1,737.6,-16.1,0.0,47.23446,"ROSALIA, WA US"
2019-03-06,USC00457180,-117.36364,3.3,737.6,-9.4,0.5,47.23446,"ROSALIA, WA US"
2019-03-07,USC00457180,-117.36364,3.9,737.6,-5.6,2.3,47.23446,"ROSALIA, WA US"
2019-03-08,USC00457180,-117.36364,3.9,737.6,-6.7,0.0,47.23446,"ROSALIA, WA US"
2019-03-09,USC00457180,-117.36364,1.7,737.6,-7.2,0.0,47.23446,"ROSALIA, WA US"
2019-03-10,USC00457180,-117.36364,3.3,737.6,-14.4,0.0,47.23446,"ROSALIA, WA US"
2019-03-11,USC00457180,-117.36364,2.8,737.6,-14.4,0.0,47.23446,"ROSALIA, WA US"
2019-03-12,USC00457180,-117.36364,3.9,737.6,-12.8,5.8,47.23446,"ROSALIA, WA US"
2019-03-13,USC00457180,-117.36364,1.1,737.6,-7.8,7.1,47.23446,"ROSALIA, WA US"
2019-03-14,USC00457180,-117.36364,4.4,737.6,-8.3,0.0,47.23446,"ROSALIA, WA US"
2019-03-15,USC00457180,-117.36364,4.4,737.6,-7.8,0.0,47.23446,"ROSALIA, WA US"
2019-03-16,USC00457180,-117.36364,7.2,737.6,-7.2,0.0,47.23446,"ROSALIA, WA US"
2019-03-17,USC00457180,-117.36364,10.0,737.6,-6.7,0.0,47.23446,"ROSALIA, WA US"
2019-03-18,USC00457180,-117.36364,11.7,737.6,-6.7,0.0,47.23446,"ROSALIA, WA US"
2019-03-19,USC00457180,-117.36364,12.2,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2019-03-20,USC00457180,-117.36364,13.3,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2019-03-21,USC00457180,-117.36364,17.2,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2019-03-22,USC00457180,-117.36364,15.0,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2019-03-23,USC00457180,-117.36364,15.0,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2019-03-24,USC00457180,-117.36364,12.8,737.6,-0.6,0.0,47.23446,"ROSALIA, WA US"
2019-03-25,USC00457180,-117.36364,5.6,737.6,1.1,1.8,47.23446,"ROSALIA, WA US"
2019-03-26,USC00457180,-117.36364,12.8,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2019-03-27,USC00457180,-117.36364,11.7,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2019-03-28,USC00457180,-117.36364,9.4,737.6,1.7,1.3,47.23446,"ROSALIA, WA US"
2019-03-29,USC00457180,-117.36364,7.8,737.6,2.2,1.5,47.23446,"ROSALIA, WA US"
2019-03-30,USC00457180,-117.36364,15.0,737.6,-1.1,0.5,47.23446,"ROSALIA, WA US"
2019-03-31,USC00457180,-117.36364,15.0,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2019-04-01,USC00457180,-117.36364,14.4,737.6,-0.6,0.0,47.23446,"ROSALIA, WA US"
2019-04-02,USC00457180,-117.36364,16.7,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2019-04-03,USC00457180,-117.36364,18.3,737.6,3.3,1.8,47.23446,"ROSALIA, WA US"
2019-04-04,USC00457180,-117.36364,18.3,737.6,4.4,1.3,47.23446,"ROSALIA, WA US"
2019-04-05,USC00457180,-117.36364,14.4,737.6,4.4,0.5,47.23446,"ROSALIA, WA US"
2019-04-06,USC00457180,-117.36364,15.0,737.6,1.7,8.1,47.23446,"ROSALIA, WA US"
2019-04-07,USC00457180,-117.36364,11.1,737.6,3.3,8.6,47.23446,"ROSALIA, WA US"
2019-04-08,USC00457180,-117.36364,10.6,737.6,5.6,3.6,47.23446,"ROSALIA, WA US"
2019-04-09,USC00457180,-117.36364,10.6,737.6,6.1,10.2,47.23446,"ROSALIA, WA US"
2019-04-10,USC00457180,-117.36364,7.8,737.6,0.6,17.5,47.23446,"ROSALIA, WA US"
2019-04-11,USC00457180,-117.36364,11.7,737.6,2.2,0.8,47.23446,"ROSALIA, WA US"
2019-04-12,USC00457180,-117.36364,12.8,737.6,3.3,1.0,47.23446,"ROSALIA, WA US"
2019-04-13,USC00457180,-117.36364,11.1,737.6,3.3,6.1,47.23446,"ROSALIA, WA US"
2019-04-14,USC00457180,-117.36364,9.4,737.6,1.1,6.6,47.23446,"ROSALIA, WA US"
2019-04-15,USC00457180,-117.36364,8.3,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2019-04-17,USC00457180,-117.36364,13.9,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2019-04-18,USC00457180,-117.36364,16.1,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2019-04-19,USC00457180,-117.36364,20.6,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2019-04-20,USC00457180,-117.36364,21.1,737.6,7.8,0.5,47.23446,"ROSALIA, WA US"
2019-04-21,USC00457180,-117.36364,16.1,737.6,1.1,1.5,47.23446,"ROSALIA, WA US"
2019-04-22,USC00457180,-117.36364,18.3,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2019-04-23,USC00457180,-117.36364,18.9,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2019-04-24,USC00457180,-117.36364,19.4,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2019-04-25,USC00457180,-117.36364,17.8,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2019-04-26,USC00457180,-117.36364,18.9,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-04-27,USC00457180,-117.36364,17.2,737.6,3.9,2.5,47.23446,"ROSALIA, WA US"
2019-04-28,USC00457180,-117.36364,12.2,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2019-04-29,USC00457180,-117.36364,12.8,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2019-04-30,USC00457180,-117.36364,15.6,737.6,-1.1,0.0,47.23446,"ROSALIA, WA US"
2019-05-01,USC00457180,-117.36364,15.6,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2019-05-02,USC00457180,-117.36364,15.6,737.6,2.8,0.0,47.23446,"ROSALIA, WA US"
2019-05-03,USC00457180,-117.36364,15.6,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2019-05-04,USC00457180,-117.36364,15.6,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2019-05-06,USC00457180,-117.36364,22.2,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2019-05-07,USC00457180,-117.36364,23.9,737.6,9.4,0.8,47.23446,"ROSALIA, WA US"
2019-05-08,USC00457180,-117.36364,23.3,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-05-09,USC00457180,-117.36364,23.9,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2019-05-10,USC00457180,-117.36364,22.8,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2019-05-11,USC00457180,-117.36364,25.6,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2019-05-12,USC00457180,-117.36364,28.3,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2019-05-14,USC00457180,-117.36364,26.1,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2019-05-15,USC00457180,-117.36364,22.8,737.6,4.4,0.3,47.23446,"ROSALIA, WA US"
2019-05-16,USC00457180,-117.36364,20.0,737.6,8.3,0.3,47.23446,"ROSALIA, WA US"
2019-05-17,USC00457180,-117.36364,22.2,737.6,8.9,8.6,47.23446,"ROSALIA, WA US"
2019-05-18,USC00457180,-117.36364,10.6,737.6,6.1,18.0,47.23446,"ROSALIA, WA US"
2019-05-20,USC00457180,-117.36364,19.4,737.6,5.0,0.0,47.23446,"ROSALIA, WA US"
2019-05-21,USC00457180,-117.36364,18.3,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-05-22,USC00457180,-117.36364,17.8,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-05-23,USC00457180,-117.36364,21.1,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-05-24,USC00457180,-117.36364,24.4,737.6,8.9,1.0,47.23446,"ROSALIA, WA US"
2019-05-25,USC00457180,-117.36364,16.7,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2019-05-26,USC00457180,-117.36364,18.9,737.6,7.2,20.3,47.23446,"ROSALIA, WA US"
2019-05-27,USC00457180,-117.36364,20.0,737.6,7.2,0.8,47.23446,"ROSALIA, WA US"
2019-05-28,USC00457180,-117.36364,23.3,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2019-05-29,USC00457180,-117.36364,25.6,737.6,9.4,,47.23446,"ROSALIA, WA US"
2019-05-30,USC00457180,-117.36364,26.1,737.6,11.7,,47.23446,"ROSALIA, WA US"
2019-05-31,USC00457180,-117.36364,26.7,737.6,10.0,,47.23446,"ROSALIA, WA US"
2019-06-01,USC00457180,-117.36364,26.7,737.6,13.3,,47.23446,"ROSALIA, WA US"
2019-06-02,USC00457180,-117.36364,28.9,737.6,14.4,,47.23446,"ROSALIA, WA US"
2019-06-03,USC00457180,-117.36364,29.4,737.6,13.9,,47.23446,"ROSALIA, WA US"
2019-06-04,USC00457180,-117.36364,25.0,737.6,8.9,,47.23446,"ROSALIA, WA US"
2019-06-05,USC00457180,-117.36364,29.4,737.6,8.9,2.0,47.23446,"ROSALIA, WA US"
2019-06-06,USC00457180,-117.36364,24.4,737.6,10.0,4.6,47.23446,"ROSALIA, WA US"
2019-06-07,USC00457180,-117.36364,14.4,737.6,5.0,0.0,47.23446,"ROSALIA, WA US"
2019-06-08,USC00457180,-117.36364,16.7,737.6,6.1,6.4,47.23446,"ROSALIA, WA US"
2019-06-09,USC00457180,-117.36364,17.8,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-06-10,USC00457180,-117.36364,22.8,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2019-06-11,USC00457180,-117.36364,26.7,737.6,10.6,0.0,47.23446,"ROSALIA, WA US"
2019-06-12,USC00457180,-117.36364,27.2,737.6,10.6,0.0,47.23446,"ROSALIA, WA US"
2019-06-13,USC00457180,-117.36364,30.0,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2019-06-14,USC00457180,-117.36364,31.7,737.6,14.4,0.3,47.23446,"ROSALIA, WA US"
2019-06-17,USC00457180,-117.36364,30.0,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2019-06-18,USC00457180,-117.36364,28.9,737.6,13.9,0.0,47.23446,"ROSALIA, WA US"
2019-06-19,USC00457180,-117.36364,27.2,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2019-06-20,USC00457180,-117.36364,21.1,737.6,6.7,0.5,47.23446,"ROSALIA, WA US"
2019-06-21,USC00457180,-117.36364,16.1,737.6,6.7,1.3,47.23446,"ROSALIA, WA US"
2019-06-22,USC00457180,-117.36364,17.8,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2019-06-23,USC00457180,-117.36364,23.3,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-06-24,USC00457180,-117.36364,21.7,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2019-06-25,USC00457180,-117.36364,22.2,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2019-06-26,USC00457180,-117.36364,24.4,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2019-06-27,USC00457180,-117.36364,27.8,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2019-06-28,USC00457180,-117.36364,18.3,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-06-29,USC00457180,-117.36364,22.8,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2019-06-30,USC00457180,-117.36364,25.6,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2019-07-01,USC00457180,-117.36364,28.9,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2019-07-02,USC00457180,-117.36364,30.0,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2019-07-03,USC00457180,-117.36364,24.4,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2019-07-04,USC00457180,-117.36364,25.0,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2019-07-05,USC00457180,-117.36364,26.7,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2019-07-06,USC00457180,-117.36364,30.0,737.6,15.6,0.0,47.23446,"ROSALIA, WA US"
2019-07-07,USC00457180,-117.36364,26.7,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2019-07-08,USC00457180,-117.36364,24.4,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2019-07-09,USC00457180,-117.36364,25.0,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2019-07-10,USC00457180,-117.36364,27.8,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2019-07-12,USC00457180,-117.36364,30.0,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2019-07-13,USC00457180,-117.36364,30.0,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2019-07-14,USC00457180,-117.36364,31.1,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2019-07-15,USC00457180,-117.36364,27.8,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2019-07-16,USC00457180,-117.36364,23.9,737.6,11.1,0.5,47.23446,"ROSALIA, WA US"
2019-07-17,USC00457180,-117.36364,26.1,737.6,11.1,3.6,47.23446,"ROSALIA, WA US"
2019-07-18,USC00457180,-117.36364,23.9,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2019-07-19,USC00457180,-117.36364,24.4,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-07-20,USC00457180,-117.36364,23.3,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2019-07-22,USC00457180,-117.36364,32.2,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2019-07-23,USC00457180,-117.36364,36.7,737.6,13.9,0.0,47.23446,"ROSALIA, WA US"
2019-07-24,USC00457180,-117.36364,35.0,737.6,12.2,5.3,47.23446,"ROSALIA, WA US"
2019-07-25,USC00457180,-117.36364,24.4,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2019-07-26,USC00457180,-117.36364,28.9,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2019-07-27,USC00457180,-117.36364,33.9,737.6,16.1,0.0,47.23446,"ROSALIA, WA US"
2019-07-29,USC00457180,-117.36364,27.8,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2019-07-31,USC00457180,-117.36364,29.4,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2019-08-01,USC00457180,-117.36364,31.7,737.6,12.2,0.0,47.23446,"ROSALIA, WA US"
2019-08-02,USC00457180,-117.36364,32.2,737.6,12.2,0.5,47.23446,"ROSALIA, WA US"
2019-08-03,USC00457180,-117.36364,31.1,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2019-08-04,USC00457180,-117.36364,30.0,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2019-08-05,USC00457180,-117.36364,33.3,737.6,10.6,0.0,47.23446,"ROSALIA, WA US"
2019-08-07,USC00457180,-117.36364,37.2,737.6,14.4,0.0,47.23446,"ROSALIA, WA US"
2019-08-08,USC00457180,-117.36364,37.2,737.6,17.2,0.0,47.23446,"ROSALIA, WA US"
2019-08-09,USC00457180,-117.36364,35.6,737.6,18.3,0.0,47.23446,"ROSALIA, WA US"
2019-08-10,USC00457180,-117.36364,26.7,737.6,13.9,0.3,47.23446,"ROSALIA, WA US"
2019-08-11,USC00457180,-117.36364,29.4,737.6,13.9,0.8,47.23446,"ROSALIA, WA US"
2019-08-12,USC00457180,-117.36364,18.9,737.6,11.1,4.3,47.23446,"ROSALIA, WA US"
2019-08-13,USC00457180,-117.36364,26.1,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2019-08-14,USC00457180,-117.36364,29.4,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2019-08-15,USC00457180,-117.36364,30.6,737.6,14.4,0.0,47.23446,"ROSALIA, WA US"
